wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
1.229801555578475,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.2421612666924082,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.254645194968149,5009.423161924827,A,biosphere_off,1e-07,1.8e-06,0.0
1.2672545888089275,5031.595662346964,A,biosphere_off,1e-07,1.8e-06,0.0
1.2799907091646359,5037.381400929688,A,biosphere_off,1e-07,1.8e-06,0.0
1.2928548296579232,5049.494445425324,A,biosphere_off,1e-07,1.8e-06,0.0
1.305848236711559,5060.3623698543015,A,biosphere_off,1e-07,1.8e-06,0.0
1.3189722296770763,5069.599596899641,A,biosphere_off,1e-07,1.8e-06,0.0
1.3322281209647084,5077.123559671119,A,biosphere_off,1e-07,1.8e-06,0.0
1.345617236174631,5082.8683372067835,A,biosphere_off,1e-07,1.8e-06,0.0
1.3591409142295225,5086.772659176528,A,biosphere_off,1e-07,1.8e-06,0.0
1.3728005075084582,5088.77636835688,A,biosphere_off,1e-07,1.8e-06,0.0
1.3865973819821489,5088.819560882161,A,biosphere_off,1e-07,1.8e-06,0.0
1.4005329173495396,5086.842399854675,A,biosphere_off,1e-07,1.8e-06,0.0
1.41460850717578,5082.7851693451385,A,biosphere_off,1e-07,1.8e-06,0.0
1.428825559031582,5076.588537911859,A,biosphere_off,1e-07,1.8e-06,0.0
1.4431854946339793,5068.194245045925,A,biosphere_off,1e-07,1.8e-06,0.0
1.4576897499884984,5057.546937280093,A,biosphere_off,1e-07,1.8e-06,0.0
1.472339775532762,5044.599670533824,A,biosphere_off,1e-07,1.8e-06,0.0
1.4871370362815328,5029.332382105108,A,biosphere_off,1e-07,1.8e-06,0.0
1.5020830119732167,5011.820927656905,A,biosphere_off,1e-07,1.8e-06,0.0
1.517179197217838,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.5324271016465012,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.547828250062356,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.563384182593078,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.579096454844884,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.5949666380580922,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.6109963192642498,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.6271871014448354,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.643540603691559,4995.676958852505,A,biosphere_off,1e-07,1.8e-06,0.0
1.6600584613682736,5002.419301481337,A,biosphere_off,1e-07,1.8e-06,0.0
1.6767423262745118,5017.357333243759,A,biosphere_off,1e-07,1.8e-06,0.0
1.6935938668106674,5031.597557894623,A,biosphere_off,1e-07,1.8e-06,0.0
