wavelength_um,transit_depth_ppm,atmosphere,scenario,co_vmr,ch4_vmr,population_factor
1.9676753477352367,5081.620061048028,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
1.9874508137473743,5071.911008515258,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.007425026497101,5060.46648141461,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.0275999834223377,5047.338617450204,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.047977702035588,5032.518223326583,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.068560220125696,5015.8775661418695,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.089349595961623,4997.325308204475,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.110347908498276,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.1315572575844084,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.152979764172603,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.1746175705313706,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.1964728404593785,4995.676958852505,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.218547759501832,4996.653140829745,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.2408445351690323,5007.551944673302,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.263365397157126,5018.382079576301,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.2861125975710794,5029.037142194042,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.3090884111498906,5039.414727679537,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.332295135494063,5049.4254672751595,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.355735091295371,5058.997634536004,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.379410622568927,5068.076290548154,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.403324096887589,5076.619509373028,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.427477905618717,5084.594213109266,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.4518744641633115,5091.972763308846,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.4765162121975575,5098.730504081352,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.501405613916794,5104.844167531795,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.526545158281934,5110.29095954525,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.551937359268363,5115.0481028352,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.577584756117341,5119.092652098929,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
2.6034899135899248,5122.40147297609,A,biosphere_on,3.010084283192227e-09,1.7561680639977518e-06,0.999896038317606
